"Date","Price","Open","High","Low","Change %"
"Jun 05, 1992","7.843","7.843","7.843","7.843","-0.42"
"Jun 04, 1992","7.876","7.876","7.876","7.876","0.04"
"Jun 03, 1992","7.873","7.873","7.873","7.873","0.11"
"Jun 02, 1992","7.864","7.864","7.864","7.864","-0.33"
"Jun 01, 1992","7.890","7.890","7.890","7.890","0.70"
"May 29, 1992","7.835","7.835","7.835","7.835","-1.00"
"May 28, 1992","7.914","7.914","7.914","7.914","0.16"
"May 27, 1992","7.901","7.901","7.901","7.901","1.22"
"May 25, 1992","7.806","7.806","7.806","7.806","-0.18"
"May 22, 1992","7.820","7.820","7.820","7.820","-0.23"
"May 21, 1992","7.838","7.838","7.838","7.838","0.33"
"May 20, 1992","7.812","7.812","7.812","7.812","0.66"
"May 19, 1992","7.761","7.761","7.761","7.761","-0.61"
"May 18, 1992","7.809","7.809","7.809","7.809","0.04"
"May 15, 1992","7.806","7.806","7.806","7.806","-0.48"
"May 14, 1992","7.844","7.844","7.844","7.844","-0.04"
"May 13, 1992","7.847","7.847","7.847","7.847","-0.17"
"May 12, 1992","7.860","7.860","7.860","7.860","-0.38"
"May 11, 1992","7.890","7.890","7.890","7.890","-0.10"
"May 08, 1992","7.898","7.898","7.898","7.898","-0.98"
"May 07, 1992","7.976","7.976","7.976","7.976","0.05"
"May 06, 1992","7.972","7.972","7.972","7.972","-0.37"
"May 05, 1992","8.002","8.002","8.002","8.002","-0.25"
"May 04, 1992","8.022","8.022","8.022","8.022","0.21"
"May 01, 1992","8.005","8.005","8.005","8.005","-0.39"
"Apr 30, 1992","8.036","8.036","8.036","8.036","-0.35"
"Apr 29, 1992","8.064","8.064","8.064","8.064","0.15"
"Apr 28, 1992","8.052","8.052","8.052","8.052","-0.59"
"Apr 27, 1992","8.100","8.100","8.100","8.100","0.71"
"Apr 24, 1992","8.043","8.043","8.043","8.043","-0.15"
"Apr 23, 1992","8.055","8.055","8.055","8.055","0.17"
"Apr 22, 1992","8.041","8.041","8.041","8.041","0.36"
"Apr 21, 1992","8.012","8.012","8.012","8.012","-0.05"
"Apr 20, 1992","8.016","8.016","8.016","8.016","1.08"
"Apr 17, 1992","7.930","7.930","7.930","7.930","0.00"
"Apr 16, 1992","7.930","7.930","7.930","7.930","0.69"
"Apr 15, 1992","7.876","7.876","7.876","7.876","0.24"
"Apr 13, 1992","7.857","7.857","7.857","7.857","-0.34"
"Apr 10, 1992","7.884","7.884","7.884","7.884","0.42"
"Apr 09, 1992","7.851","7.851","7.851","7.851","-0.82"
"Apr 08, 1992","7.916","7.916","7.916","7.916","0.41"
"Apr 07, 1992","7.884","7.884","7.884","7.884","0.00"
"Apr 06, 1992","7.884","7.884","7.884","7.884","0.08"
"Apr 03, 1992","7.878","7.878","7.878","7.878","-0.34"
"Apr 02, 1992","7.905","7.905","7.905","7.905","0.10"
"Apr 01, 1992","7.897","7.897","7.897","7.897","-0.78"
"Mar 31, 1992","7.959","7.959","7.959","7.959","0.19"
"Mar 30, 1992","7.944","7.944","7.944","7.944","0.04"
"Mar 27, 1992","7.941","7.941","7.941","7.941","-0.59"
"Mar 26, 1992","7.988","7.988","7.988","7.988","0.59"
"Mar 25, 1992","7.941","7.941","7.941","7.941","0.04"
"Mar 24, 1992","7.938","7.938","7.938","7.938","-1.21"
"Mar 23, 1992","8.035","8.035","8.035","8.035","-0.15"
"Mar 20, 1992","8.047","8.047","8.047","8.047","0.95"
"Mar 19, 1992","7.971","7.971","7.971","7.971","-0.41"
"Mar 18, 1992","8.004","8.004","8.004","8.004","-0.07"
"Mar 17, 1992","8.010","8.010","8.010","8.010","-0.76"
"Mar 16, 1992","8.071","8.071","8.071","8.071","0.10"
"Mar 13, 1992","8.063","8.063","8.063","8.063","0.35"
"Mar 12, 1992","8.035","8.035","8.035","8.035","0.98"
"Mar 11, 1992","7.957","7.957","7.957","7.957","0.80"
"Mar 10, 1992","7.894","7.894","7.894","7.894","0.29"
"Mar 09, 1992","7.871","7.871","7.871","7.871","-0.67"
"Mar 06, 1992","7.924","7.924","7.924","7.924","-0.31"
"Mar 05, 1992","7.949","7.949","7.949","7.949","0.52"
"Mar 04, 1992","7.908","7.908","7.908","7.908","-0.16"
"Mar 03, 1992","7.921","7.921","7.921","7.921","0.30"
"Mar 02, 1992","7.897","7.897","7.897","7.897","1.31"
"Feb 28, 1992","7.795","7.795","7.795","7.795","-0.65"
"Feb 27, 1992","7.846","7.846","7.846","7.846","0.11"
"Feb 26, 1992","7.837","7.837","7.837","7.837","-1.20"
"Feb 25, 1992","7.932","7.932","7.932","7.932","-0.45"
"Feb 24, 1992","7.968","7.968","7.968","7.968","0.28"
"Feb 21, 1992","7.946","7.946","7.946","7.946","0.52"
"Feb 20, 1992","7.905","7.905","7.905","7.905","-0.10"
"Feb 19, 1992","7.913","7.913","7.913","7.913","-0.69"
"Feb 18, 1992","7.968","7.968","7.968","7.968","0.73"
"Feb 17, 1992","7.910","7.910","7.910","7.910","0.10"
"Feb 14, 1992","7.902","7.902","7.902","7.902","-0.13"
"Feb 13, 1992","7.912","7.912","7.912","7.912","1.29"
"Feb 12, 1992","7.811","7.811","7.811","7.811","0.35"
"Feb 11, 1992","7.784","7.784","7.784","7.784","-0.04"
"Feb 10, 1992","7.787","7.787","7.787","7.787","0.35"
"Feb 07, 1992","7.760","7.760","7.760","7.760","0.06"
"Feb 06, 1992","7.755","7.755","7.755","7.755","0.32"
"Feb 05, 1992","7.730","7.730","7.730","7.730","-0.26"
"Feb 04, 1992","7.750","7.750","7.750","7.750","-0.74"
"Feb 03, 1992","7.808","7.808","7.808","7.808","0.64"
"Jan 31, 1992","7.758","7.758","7.758","7.758","-0.33"
"Jan 30, 1992","7.784","7.784","7.784","7.784","1.75"
"Jan 28, 1992","7.650","7.650","7.650","7.650","-0.75"
"Jan 27, 1992","7.708","7.708","7.708","7.708","-0.05"
"Jan 24, 1992","7.712","7.712","7.712","7.712","0.12"
"Jan 23, 1992","7.703","7.703","7.703","7.703","1.00"
"Jan 22, 1992","7.627","7.627","7.627","7.627","0.70"
"Jan 21, 1992","7.574","7.574","7.574","7.574","-0.34"
"Jan 20, 1992","7.600","7.600","7.600","7.600","-0.05"
"Jan 17, 1992","7.604","7.604","7.604","7.604","-0.55"
"Jan 16, 1992","7.646","7.646","7.646","7.646","1.12"
"Jan 15, 1992","7.561","7.561","7.561","7.561","0.33"
"Jan 14, 1992","7.536","7.536","7.536","7.536","0.57"
"Jan 13, 1992","7.493","7.493","7.493","7.493","0.38"
"Jan 10, 1992","7.465","7.465","7.465","7.465","0.73"
"Jan 09, 1992","7.411","7.411","7.411","7.411","0.31"
"Jan 08, 1992","7.388","7.388","7.388","7.388","-0.04"
"Jan 07, 1992","7.391","7.391","7.391","7.391","-0.59"
"Jan 06, 1992","7.435","7.435","7.435","7.435","-0.60"
"Jan 03, 1992","7.480","7.480","7.480","7.480","0.27"
"Jan 02, 1992","7.460","7.460","7.460","7.460","0.87"
"Dec 31, 1991","7.396","7.396","7.396","7.396","-0.75"
"Dec 30, 1991","7.452","7.452","7.452","7.452","-0.81"
"Dec 27, 1991","7.513","7.513","7.513","7.513","0.07"
"Dec 26, 1991","7.508","7.508","7.508","7.508","-0.20"
"Dec 24, 1991","7.523","7.523","7.523","7.523","-0.04"
"Dec 23, 1991","7.526","7.526","7.526","7.526","-0.70"
"Dec 20, 1991","7.579","7.579","7.579","7.579","-1.11"
"Dec 19, 1991","7.664","7.664","7.664","7.664","-1.19"
"Dec 18, 1991","7.756","7.756","7.756","7.756","0.14"
"Dec 17, 1991","7.745","7.745","7.745","7.745","-0.10"
"Dec 16, 1991","7.753","7.753","7.753","7.753","-0.26"
"Dec 13, 1991","7.773","7.773","7.773","7.773","0.15"
"Dec 12, 1991","7.761","7.761","7.761","7.761","-0.55"
"Dec 11, 1991","7.804","7.804","7.804","7.804","0.21"
"Dec 10, 1991","7.788","7.788","7.788","7.788","0.06"
"Dec 09, 1991","7.783","7.783","7.783","7.783","0.04"
"Dec 06, 1991","7.780","7.780","7.780","7.780","-0.75"
"Dec 05, 1991","7.839","7.839","7.839","7.839","0.00"
"Dec 04, 1991","7.839","7.839","7.839","7.839","-0.75"
"Dec 03, 1991","7.898","7.898","7.898","7.898","-0.04"
"Dec 02, 1991","7.901","7.901","7.901","7.901","-0.42"
"Nov 29, 1991","7.934","7.934","7.934","7.934","-0.44"
"Nov 28, 1991","7.969","7.969","7.969","7.969","0.04"
"Nov 27, 1991","7.966","7.966","7.966","7.966","0.26"
"Nov 26, 1991","7.945","7.945","7.945","7.945","-0.51"
"Nov 25, 1991","7.986","7.986","7.986","7.986","0.08"
