"Date","Price","Open","High","Low","Change %"
"May 12, 2016","40.67","40.67","40.67","40.67","-0.17"
"May 11, 2016","40.74","40.74","40.74","40.74","-0.80"
"May 10, 2016","41.07","41.07","41.07","41.07","1.43"
"May 09, 2016","40.49","40.49","40.49","40.49","0.05"
"May 06, 2016","40.47","40.47","40.47","40.47","0.17"
"May 05, 2016","40.40","40.40","40.40","40.40","0.00"
"May 04, 2016","40.40","40.40","40.40","40.40","-0.76"
"May 03, 2016","40.71","40.71","40.71","40.71","-1.36"
"May 02, 2016","41.27","41.27","41.27","41.27","0.88"
"Apr 29, 2016","40.91","40.91","40.91","40.91","0.05"
"Apr 28, 2016","40.89","40.89","40.89","40.89","-1.02"
"Apr 27, 2016","41.31","41.31","41.31","41.31","0.15"
"Apr 26, 2016","41.25","41.25","41.25","41.25","0.29"
"Apr 25, 2016","41.13","41.13","41.13","41.13","-0.34"
"Apr 22, 2016","41.27","41.27","41.27","41.27","-0.17"
"Apr 21, 2016","41.34","41.34","41.34","41.34","-0.12"
"Apr 20, 2016","41.39","41.39","41.39","41.39","0.34"
"Apr 19, 2016","41.25","41.25","41.25","41.25","-0.15"
"Apr 18, 2016","41.31","41.31","41.31","41.31","0.68"
"Apr 15, 2016","41.03","41.03","41.03","41.03","-0.24"
"Apr 14, 2016","41.13","41.13","41.13","41.13","0.05"
"Apr 13, 2016","41.11","41.11","41.11","41.11","1.23"
"Apr 12, 2016","40.61","40.61","40.61","40.61","1.12"
"Apr 11, 2016","40.16","40.16","40.16","40.16","-0.27"
"Apr 08, 2016","40.27","40.27","40.27","40.27","0.42"
"Apr 07, 2016","40.10","40.10","40.10","40.10","-1.21"
"Apr 06, 2016","40.59","40.59","40.59","40.59","1.50"
"Apr 05, 2016","39.99","39.99","39.99","39.99","-0.87"
"Apr 04, 2016","40.34","40.34","40.34","40.34","-0.35"
"Apr 01, 2016","40.48","40.48","40.48","40.48","0.60"
"Mar 31, 2016","40.24","40.24","40.24","40.24","-0.10"
"Mar 30, 2016","40.28","40.28","40.28","40.28","0.47"
"Mar 29, 2016","40.09","40.09","40.09","40.09","1.06"
"Mar 28, 2016","39.67","39.67","39.67","39.67","-0.03"
"Mar 24, 2016","39.68","39.68","39.68","39.68","0.10"
"Mar 23, 2016","39.64","39.64","39.64","39.64","-0.88"
"Mar 22, 2016","39.99","39.99","39.99","39.99","0.13"
"Mar 21, 2016","39.94","39.94","39.94","39.94","0.10"
"Mar 18, 2016","39.90","39.90","39.90","39.90","0.43"
"Mar 17, 2016","39.73","39.73","39.73","39.73","0.33"
"Mar 16, 2016","39.60","39.60","39.60","39.60","0.79"
"Mar 15, 2016","39.29","39.29","39.29","39.29","-0.48"
"Mar 14, 2016","39.48","39.48","39.48","39.48","-0.15"
"Mar 11, 2016","39.54","39.54","39.54","39.54","1.96"
"Mar 10, 2016","38.78","38.78","38.78","38.78","-0.05"
"Mar 09, 2016","38.80","38.80","38.80","38.80","0.57"
"Mar 08, 2016","38.58","38.58","38.58","38.58","-1.53"
"Mar 07, 2016","39.18","39.18","39.18","39.18","0.03"
"Mar 04, 2016","39.17","39.17","39.17","39.17","0.46"
"Mar 03, 2016","38.99","38.99","38.99","38.99","0.33"
"Mar 02, 2016","38.86","38.86","38.86","38.86","0.34"
"Mar 01, 2016","38.73","38.73","38.73","38.73","2.49"
