"Date","Price","Open","High","Low","Change %"
"Feb 02, 1999","3.935","3.935","3.935","3.935","0.90"
"Feb 01, 1999","3.900","3.900","3.900","3.900","0.41"
"Jan 29, 1999","3.884","3.884","3.884","3.884","-0.28"
"Jan 28, 1999","3.895","3.895","3.895","3.895","-0.46"
"Jan 27, 1999","3.913","3.913","3.913","3.913","-0.05"
"Jan 26, 1999","3.915","3.915","3.915","3.915","0.46"
"Jan 25, 1999","3.897","3.897","3.897","3.897","0.15"
"Jan 22, 1999","3.891","3.891","3.891","3.891","-0.59"
"Jan 21, 1999","3.914","3.914","3.914","3.914","-0.15"
"Jan 20, 1999","3.920","3.920","3.920","3.920","0.36"
"Jan 19, 1999","3.906","3.906","3.906","3.906","-0.71"
"Jan 18, 1999","3.934","3.934","3.934","3.934","-0.20"
"Jan 15, 1999","3.942","3.942","3.942","3.942","0.08"
"Jan 14, 1999","3.939","3.939","3.939","3.939","0.28"
"Jan 13, 1999","3.928","3.928","3.928","3.928","-1.80"
"Jan 12, 1999","4.000","4.000","4.000","4.000","0.98"
"Jan 11, 1999","3.961","3.961","3.961","3.961","0.79"
"Jan 08, 1999","3.930","3.930","3.930","3.930","0.08"
"Jan 07, 1999","3.927","3.927","3.927","3.927","-0.08"
"Jan 06, 1999","3.930","3.930","3.930","3.930","-0.05"
"Jan 05, 1999","3.932","3.932","3.932","3.932","-0.20"
"Jan 04, 1999","3.940","3.940","3.940","3.940","-2.38"
"Dec 30, 1998","4.036","4.036","4.036","4.036","-0.05"
"Dec 29, 1998","4.038","4.038","4.038","4.038","-0.91"
"Dec 28, 1998","4.075","4.075","4.075","4.075","2.00"
"Dec 23, 1998","3.995","3.995","3.995","3.995","-1.53"
"Dec 22, 1998","4.057","4.057","4.057","4.057","1.30"
"Dec 21, 1998","4.005","4.005","4.005","4.005","0.81"
"Dec 18, 1998","3.973","3.973","3.973","3.973","-1.00"
"Dec 17, 1998","4.013","4.013","4.013","4.013","-0.30"
"Dec 16, 1998","4.025","4.025","4.025","4.025","0.65"
"Dec 15, 1998","3.999","3.999","3.999","3.999","-0.22"
"Dec 14, 1998","4.008","4.008","4.008","4.008","1.03"
"Dec 11, 1998","3.967","3.967","3.967","3.967","-0.33"
"Dec 10, 1998","3.980","3.980","3.980","3.980","-0.92"
"Dec 09, 1998","4.017","4.017","4.017","4.017","-2.05"
"Dec 07, 1998","4.101","4.101","4.101","4.101","-0.80"
"Dec 04, 1998","4.134","4.134","4.134","4.134","-0.79"
"Dec 03, 1998","4.167","4.167","4.167","4.167","-0.43"
"Dec 02, 1998","4.185","4.185","4.185","4.185","0.07"
"Dec 01, 1998","4.182","4.182","4.182","4.182","-0.88"
"Nov 30, 1998","4.219","4.219","4.219","4.219","-0.64"
"Nov 27, 1998","4.246","4.246","4.246","4.246","-1.05"
"Nov 26, 1998","4.291","4.291","4.291","4.291","-0.65"
"Nov 25, 1998","4.319","4.319","4.319","4.319","-0.07"
"Nov 24, 1998","4.322","4.322","4.322","4.322","-0.25"
"Nov 23, 1998","4.333","4.333","4.333","4.333","-0.53"
"Nov 20, 1998","4.356","4.356","4.356","4.356","-0.34"
"Nov 19, 1998","4.371","4.371","4.371","4.371","-0.86"
"Nov 18, 1998","4.409","4.409","4.409","4.409","-1.61"
"Nov 17, 1998","4.481","4.481","4.481","4.481","-0.33"
"Nov 16, 1998","4.496","4.496","4.496","4.496","0.22"
"Nov 13, 1998","4.486","4.486","4.486","4.486","0.13"
